4140,1076
4516,1736
348,3033
3297,3850
3623,1886
1563,1505
4988,3750
4699,2929
1027,3911
1448,2250
4166,648
3616,4595
2403,1277
4614,4200
2555,1718
1689,2281
367,1290
4308,2780
590,2891
4655,4333
3501,3800
4806,3427
4620,1265
2179,4375
2299,2601
2151,1097
2148,453
3934,93
2339,623
4227,1337
529,2210
2285,3092
1660,2770
449,2064
3356,3867
2856,4363
3295,2263
4123,924
316,3233
518,2737
455,4600
3852,2828
396,1441
4986,1848
4009,4927
4837,2524
2215,1212
1518,359
2437,1148
4888,1528
972,2966
678,641
4552,3172
4367,1983
4402,3532
3574,4392
673,4523
2792,1201
111,901
2389,1140
446,3605
4451,166
5,335
3914,3563
646,4138
2252,1808
4658,4620
3856,2730
2435,2182
922,3512
4012,1866
815,2513
4066,614
468,2023
4577,3677
3589,4450
3011,1884
574,4017
4551,3480
3717,4013
1218,1784
2005,1885
188,3791
4765,3729
3543,90
4143,2345
1446,489
2348,3343
3374,4263
1939,3480
4880,1348
2543,1948
3351,2276
936,3739
4781,349
1042,600
3239,2032
3650,684
3260,3428
3876,4899
2879,4131
4499,724
3528,530
3148,4035
936,267
651,3751
4234,3128
4807,4774
3933,2471
833,3594
509,3812
4268,4229
4906,2882
4407,4872
4796,165
4738,3124
2169,3822
1028,3576
3292,4450
224,2750
1067,3099
3205,3888
2754,4329
3685,1668
2196,4067
411,688
4733,4732
1641,4580
4157,4877
639,2740
2484,3523
4781,460
3420,875
146,4084
2552,3850
610,2686
1650,85
995,2982
4307,3832
4923,4057
4034,336
850,3898
3071,1747
4886,2011
1672,2543
985,1331
4206,2659
2015,1093
1547,3992
2778,2330
944,29
677,3283
2853,2476
1443,1635
3046,4976
2031,3532
2843,4497
3195,856
4449,2093
4307,265
721,731
258,335
3448,2747
4427,3086
4187,1941
4878,4433
3312,2864
4740,3074
2356,3077
4914,3915
2791,1546
159,4313
4432,2442
1858,692
4336,4212
2083,1246
140,2979
319,1922
1960,1607
2207,4085
3969,790
1289,2454
1527,3265
3464,4788
1929,4058
1228,2189
1853,2525
4842,2776
2072,1651
4576,3654
1508,4472
3926,4854
2222,943
619,4733
1760,4002
2684,4508
347,1688
4178,1014
841,4736
1566,75
526,2858
3056,861
698,1266
2748,3807
4777,3462
175,292
1193,2293
537,1226
3389,98
365,244
3194,1630
1565,1977
3128,935
2072,4996
3391,3851
2608,3432
250,4442
2700,2230
492,1055
1147,427
730,3464
846,1087
2571,1227
1238,3462
3590,3802
3329,1428
2355,4586
2211,3255
1654,3247
796,2090
799,3720
4265,3105
3082,2431
5,2349
1338,2042
2073,4896
1143,602
1799,4371
1825,1164
2745,1217
4248,1316
4018,3013
312,3518
1655,1639
3408,4997
4647,1021
1310,951
2206,4611
2417,382
3674,959
3345,744
618,3343
4766,161
2797,529
2254,735
2910,3183
1877,316
2172,2862
2888,4866
3885,3055
1736,4905
1335,1896
3985,1801
3278,4694
1897,3905
4105,2606
108,3900
2867,96
3928,2406
898,1799
3064,77
2569,1284
249,729
154,4960
1813,4336
2922,2532
2232,3182
1080,2649
230,2565
427,2556
4396,626
3802,1408
1882,384
2598,3927
1250,527
821,4101
3623,3360
2451,1799
2815,2278
4928,3157
3396,157
3927,208
1295,1155
972,3381
3145,266
3794,4930
2179,578
3215,3540
3952,536
2293,1284
3626,4928
4,990
1388,2113
2763,2026
1034,576
1653,3410
81,3720
4529,2732
1814,3600
3083,1031
3352,2682
3197,780
3004,4436
3374,730
4204,4230
2843,1528
4593,703
2815,1606
4193,2549
1646,475
2122,1672
361,3710
1813,2280
1458,1813
1040,21
4450,3044
1555,4746
4088,3683
3139,3349
481,3343
1736,4896
1435,3643
505,4946
2151,3436
2737,4014
3354,2525
1606,3529
86,650
378,3386
1231,2834
4043,3644
2664,4504
3758,3538
4135,331
2091,882
3832,238
424,26
4682,1222
861,283
211,3991
3536,3399
3594,3496
2996,4003
3692,1233
2277,81
793,3319
2421,3167
2581,25
3892,3895
551,638
783,4161
1446,2116
827,2869
2977,4271
2841,2491
462,2404
3680,4147
2815,2196
1435,4321
2461,3754
2710,208
2203,2568
114,1886
4818,3693
1136,4123
1540,3118
1853,260
2932,4682
2039,2636
930,382
4163,3572
4954,2205
2161,450
823,3411
4538,4738
3745,805
4284,1918
4584,2340
4553,2631
3415,2647
326,3515
428,1931
3414,290
402,2589
1882,909
3964,532
3710,420
3603,2073
717,2928
4323,857
4071,1108
2187,2880
3693,2423
3917,2925
1353,829
1062,4069
3244,1080
3499,330
4840,3625
3137,3634
1714,3421
1395,1102
3857,3982
1118,1251
1245,1080
3170,1368
3312,170
4013,1036
66,2202
2473,4090
4013,3821
3904,4275
4176,4215
1261,5000
3822,4913
3446,579
247,749
2211,2396
4054,2874
2067,2163
1200,3336
3286,3457
4890,4215
648,3984
3591,583
3381,2599
3674,914
8,2405
509,1625
41,3315
2728,2002
3899,4845
2828,1327
2336,3888
3044,3181
110,1173
4391,2362
2253,2431
2706,228
1171,3889
4682,4818
4409,4605
2360,2072
4374,1558
399,1542
2690,4638
4624,2745
418,2406
3210,4135
1,2825
4643,1624
2684,1128
2460,1079
2252,318
1294,4191
3761,2705
3780,3600
3487,4950
521,1913
301,696
1139,3505
4264,2160
2925,425
979,2320
4513,4810
4483,4147
613,4127
4068,3980
238,3447
1457,4973
2373,1025
4779,4593
3217,3305
4127,243
3390,817
364,3595
3085,3824
303,726
4860,19
4317,938
3942,1524
4892,3412
3972,2762
4325,201
4081,4934
3604,2118
1059,3097
1429,3015
898,4863
722,373
3260,587
261,4729
129,1567
4656,212
935,2312
2044,4501
1701,4614
795,1048
1426,382
1982,2518
4058,725
2117,3115
1649,212
4434,1301
4523,3346
2634,316
3195,1024
3457,3395
642,1698
4563,4876
499,1480
2643,4370
865,551
1718,365
1154,4397
1046,4473
676,985
477,4878
1519,2737
36,170
2195,2348
1462,382
136,2670
4469,3931
4202,600
1392,2500
2893,2902
4623,1755
4,528
2364,3421
3958,173
993,1800
2813,4617
2561,3584
4940,1224
837,3303
3587,407
3809,995
4114,2669
228,347
399,1550
2529,3331
3584,3240
454,3201
4059,2947
3581,3367
175,121
1865,4044
2808,4661
1161,1297
1206,1105
964,2239
4851,1438
4085,2100
1413,2643
2807,4014
641,4021
3490,413
1235,2709
3822,910
3301,2047
2529,2684
312,2396
1574,4662
63,1086
4887,2216
724,3465
4304,4668
1288,2481
4667,2011
385,3159
2489,3039
1343,1401
3146,1917
2133,2661
4262,1547
4451,1640
958,3336
1853,3751
3313,702
1117,2085
2893,4051
3880,879
969,3229
3099,1383
2378,4454
3159,4365
3410,1230
4699,1878
2983,4957
3168,362
3932,4103
4115,3010
1421,2383
1317,77
3228,542
3147,2076
2994,2161
4824,957
224,3048
4986,2475
2994,3438
3460,585
1829,1471
4653,2220
2607,1401
2176,2560
2532,60
4290,3704
2100,2222
4784,3797
2850,3485
4359,1948
2610,3056
2618,4086
107,202
14,1422
2493,3265
4928,2199
2298,2897
1304,2855
3433,81
3454,3941
1305,5000
3753,138
4488,4767
1371,4696
4850,550
1296,1858
1136,2517
2290,4646
467,3157
4632,13
4390,2566
525,1551
4264,2841
1602,1278
2525,3034
4775,4739
1709,4356
3804,1435
4686,593
4427,1094
2780,3995
652,2029
2872,2411
4438,4234
1941,1238
986,4706
752,3376
4820,1056
724,1476
772,149
1565,3813
4240,932
1222,4436
4045,4795
2630,1682
1425,2517
3724,2264
3082,2631
599,4750
1263,4358
2909,4214
482,1715
2022,2806
4991,3831
3844,1980
3927,2185
889,4502
2456,1307
16,1574
310,4370
1386,4128
3878,1156
777,2561
4162,3182
488,967
747,2003
1634,4241
1094,777
1198,855
4704,4638
3461,3749
4166,167
1790,986
722,158
3225,1801
1450,3643
1320,3265
4417,4083
3769,4962
1988,4516
2655,3104
3849,2372
282,4351
4034,878
3842,3863
1372,2508
1713,4255
30,2987
4643,4114
1074,332
178,2116
126,4770
2460,3748
1598,2727
926,4142
4993,2213
323,203
2896,595
985,4305
2997,1608
3568,718
103,1065
979,4304
4932,953
3779,2688
3858,2674
2386,2370
4064,3288
906,1720
4184,2675
2756,4595
2914,4462
839,4674
2169,4869
3021,606
2431,3345
1397,1573
3316,850
1413,2357
100,1038
1995,399
4120,42
4577,1374
142,226
4610,1512
3121,4978
2889,1945
4172,4517
1806,1913
932,1252
1699,2785
2185,1197
3728,2020
173,1304
2134,1063
1801,1810
4099,2634
858,3512
1429,2425
1650,3049
4378,3658
3020,4388
4278,3848
2926,2172
3310,4979
3997,4912
992,3499
0,2357
3750,3252
3991,4752
3189,2092
2906,1690
4406,4173
2462,2357
86,2395
4899,1275
4175,1684
1319,4356
826,3169
1769,2541
3324,910
3557,3015
1009,590
1227,2967
713,4212
3598,3092
1941,893
601,3088
143,2534
357,1997
3689,1325
1291,3246
971,222
4658,234
3194,4995
1404,4604
4192,577
2446,1356
2263,4902
4012,1541
1883,3540
3183,4968
232,1284
3454,620
2202,2202
3069,4208
1121,3635
4176,1451
4218,3407
996,3051
4687,3969
4419,2832
3146,3651
4769,357
3591,3183
2138,4527
2334,4354
3733,1819
4436,1483
1562,2922
3470,1786
3502,4086
824,2984
4969,4335
4872,2315
1226,2585
4716,3597
2571,536
1868,2100
1856,551
1195,1680
1379,358
2445,689
991,3247
1630,3446
4536,827
3259,967
4338,2429
57,2550
1768,917
3296,2697
1613,2633
478,3844
2843,1619
2458,2289
4406,493
2782,2182
3511,1429
2043,4833
3157,54
1799,2127
4430,4904
501,2243
3184,4789
184,4725
715,3830
172,2080
4882,914
1204,1960
3096,2952
2442,2459
710,765
4757,2559
4257,2260
4617,3343
4669,1692
4201,4567
1162,3601
737,161
4650,4484
1975,4707
189,2460
862,2246
3658,3870
3680,3488
2262,4737
3062,424
1489,3042
2663,4005
763,4818
1998,3453
4402,4014
2811,1193
181,1934
3749,785
1068,1449
4646,3503
4693,270
2455,1768
3408,1875
2617,711
2507,4965
4388,1234
396,3715
3831,2770
2667,4198
3685,2067
4860,665
4845,3135
2277,1877
826,3562
920,468
4151,3309
43,1468
18,528
1539,3580
4683,2057
2033,334
4399,2748
4595,1821
1397,3589
2679,765
3241,2083
2384,3260
2150,4030
4785,1778
1498,1212
4702,999
3277,347
4032,319
874,3869
3627,650
2709,2421
4860,4315
4128,1526
2957,1529
1647,1086
1881,4954
2738,3597
1083,2134
1456,573
3841,2140
2179,2708
2744,4439
2917,1609
4897,575
1216,3722
4365,471
3558,1379
3941,3622
2605,3244
3496,3165
3141,915
4195,2337
873,2770
731,2763
199,600
2267,3042
806,3167
1658,351
4397,2185
1798,4840
325,4803
217,3903
3124,1491
2797,2179
2038,2228
1969,321
3401,2359
3266,2537
4466,4484
3907,3934
1202,4143
3846,2603
4248,3363
16,817
2560,1082
1243,2516
1372,1935
1376,4459
326,1094
3957,2807
70,1621
4290,1696
24,4137
3871,285
167,4602
2431,2767
4464,3981
1354,125
3551,2672
718,3826
1840,4159
3898,3881
1753,225
1249,2480
2902,2944
149,2077
2015,1993
4699,2401
2900,2428
2256,3100
2681,170
680,651
2790,2972
2094,2234
2315,2069
3009,127
825,2480
1256,4604
787,1295
2900,3085
2184,3462
2645,1377
1958,2444
1630,1609
4239,166
1856,4516
814,415
4466,4923
3786,3593
4136,2507
3406,3175
1949,3373
4363,4331
736,3346
334,4310
3778,303
3499,1718
3534,32
2729,3627
866,2728
4725,489
4797,2742
4710,336
934,3404
2628,3835
47,1816
996,497
584,2943
2646,4595
639,1753
4804,10
949,1433
2077,2491
4809,3448
4407,971
2154,665
605,695
2603,2665
3201,2730
4053,794
3067,392
2872,1396
2143,4725
1523,2357
553,3889
4721,2860
955,1409
3359,2662
1181,3233
2839,4074
836,935
391,4344
4525,3414
1244,3969
2330,1276
4992,970
2684,2360
1534,2381
2916,2592
1205,791
1243,489
2730,2316
3606,3336
4243,251
336,3230
2773,3924
2827,4830
4943,115
4254,231
296,1820
3249,958
4210,3165
701,4937
1544,366
4072,1373
1631,2471
3070,4727
3269,1844
1565,1271
1006,4932
1110,148
1043,3804
3931,4475
804,846
1345,3285
2642,3771
2794,1412
2669,4743
295,3634
142,2621
1277,3327
213,3747
830,326
1519,2459
3282,3278
4401,4159
1132,1830
2386,3675
1801,3493
1721,4718
1841,3133
1740,4134
3104,1074
3644,2847
2369,4685
961,2608
2928,1715
2420,3881
1012,2533
4963,2974
1196,2817
1769,1803
666,2757
717,2015
1292,3565
2104,463
3515,3493
2503,1099
4603,4268
1299,786
2720,4763
856,3685
2943,4497
2962,1163
1790,4290
1353,3691
2749,3396
4181,4948
4702,3482
714,3688
497,894
544,3166
921,1823
505,4131
1568,276
4855,4391
4060,716
2769,2489
3435,687
1308,1967
3985,4199
435,3429
2726,4189
2623,3881
4132,147
4012,2147
2777,2638
2059,4456
3094,2970
967,1293
2176,4155
366,813
670,3703
4574,3704
2366,3299
2262,969
1679,248
4780,4790
1166,961
4274,2668
2448,3835
2633,3965
2400,496
63,2173
2945,2465
331,342
1900,304
720,2309
4088,3674
4388,1114
1837,2991
2812,349
826,318
1403,1651
299,3646
1641,2503
3893,3484
2037,2778
1682,4606
2417,3318
3120,2883
226,3308
1029,495
1303,1698
2618,2837
1093,3522
4074,1775
2105,2935
4387,1507
470,2203
1214,4302
4077,3761
2047,4817
2163,897
1654,3492
326,4447
509,4529
4873,77
2422,4646
483,849
2133,1072
142,3057
4576,489
1923,4329
1554,4713
2915,3005
3449,546
4528,2703
4531,4708
1977,4915
3463,1610
3609,1953
2981,267
3511,4395
1510,2578
2298,2039
4680,1444
3042,1815
2192,2509
3760,2374
3263,3454
899,966
497,4368
1708,1549
433,2402
422,4048
1442,3287
2218,4040
2815,115
920,1980
4919,2776
2348,385
3711,3837
605,1320
183,4272
632,2974
4740,574
3734,1700
872,4121
144,480
2329,3038
3584,1650
3773,2043
3851,4860
2021,4552
1448,1739
4147,1342
1737,4567
2463,978
2929,4886
2338,2471
1608,2062
2816,4615
858,3830
4310,717
2667,2250
4495,1080
2134,2587
582,817
1565,2633
4699,1827
1797,1055
2350,4491
744,2025
573,2593
4319,91
2365,4166
2664,2397
4618,1348
3761,525
3200,1237
4933,1778
293,1556
2642,3342
4296,1122
2140,1898
4751,603
883,3066
4742,4721
3601,4815
4940,3127
3765,770
971,2790
600,2286
486,1180
4539,3865
1445,2920
2390,301
3467,2222
2636,2247
1654,2677
2562,4717
4546,4549
749,1403
906,2031
2991,4932
6,225
2308,4447
4008,3689
3299,1824
2955,4755
1530,4888
2362,1869
4364,1455
546,4723
4172,2095
2144,30
2533,2549
4609,3891
4115,1585
1077,1549
1081,1407
352,4158
1715,1574
1694,2001
1498,1413
1561,948
1931,3005
186,1706
73,303
222,1760
3039,832
3944,2027
3650,1326
2388,436
4935,2169
2123,763
4860,1524
1166,1810
3107,2173
859,3203
3863,1696
912,30
2232,4237
1815,2027
1852,904
3410,3178
3421,2871
3568,1659
2315,4898
2061,1077
1359,1010
3935,549
3754,1859
4503,2386
2309,1983
3254,225
4682,2293
3496,4202
3027,2957
3602,962
4117,3699
4595,3812
886,3385
2595,365
3062,4299
4941,4003
3647,2825
1711,4189
465,4632
726,3865
3208,4827
4944,2402
4088,3814
2260,591
2323,179
3453,247
722,4564
735,3385
2718,1281
2003,1108
1101,4722
2436,4163
583,2615
2112,4833
179,740
1484,4213
4023,4484
4902,2249
3280,708
2181,3581
575,1197
2993,4057
1119,549
2975,2004
2419,1764
112,1323
2163,4412
3865,330
517,53
2612,2504
4184,2436
4815,3355
4203,492
4594,2462
2953,4605
4309,4159
766,3493
4183,2217
2947,4236
1338,731
3403,624
3897,71
3076,71
708,3621
896,2371
135,4527
670,3350
4849,4139
849,3466
1091,3817
4857,3134
2195,4799
4447,2900
317,4134
2329,4435
279,2845
359,4648
4237,1498
825,3518
1399,2696
3524,3615
3993,3971
1133,117
4827,3297
3824,3144
3039,3350
36,1198
3588,2541
3906,459
1828,3618
4416,1189
4927,1627
2501,1037
3107,637
1603,3998
4930,1948
691,1651
3105,2633
4719,1009
4279,3681
4947,613
149,2599
4368,4591
3669,2101
2699,3629
2221,1374
4341,244
4714,777
2537,328
3097,1707
2125,995
3032,4426
2365,354
2608,2879
1213,1500
1477,1930
3259,1333
1739,1563
1606,1478
2790,4636
1103,3187
5,3396
4190,3357
4228,2206
249,3651
3856,613
2484,69
3136,442
442,723
3,4355
3937,1851
816,32
2428,3838
2610,1178
1022,3529
1178,4917
1879,673
1105,4647
3430,774
1099,1712
4835,780
541,4181
1355,2573
2956,2457
2107,241
1961,3036
4753,4333
1218,448
3024,3912
4147,2620
2901,322
430,282
1311,4584
383,2963
1545,1848
2219,3300
4231,4908
291,3256
1449,2640
3894,3350
254,3863
1761,490
77,2465
2182,4383
1605,1308
60,4791
2170,1034
2730,2723
1726,4042
1283,118
1837,1633
4705,4021
3882,817
4597,2880
4372,1189
1918,2496
2679,1729
2739,1324
3671,4477
4684,2756
4677,1598
1156,150
2109,2539
2627,4963
2015,1565
2726,817
2347,2979
3668,3210
3678,1739
35,1322
4871,2537
3375,2521
1723,1142
3633,4647
3904,4625
884,412
2079,4801
4830,3729
3890,3595
9,1188
2251,2209
3689,3847
1510,2674
500,376
1702,3088
4149,1620
1441,1834
3265,2749
2349,2624
2139,4068
1191,4414
4469,1845
4577,2530
2746,1260
527,4696
4112,3056
4452,620
3514,2684
2026,1895
4476,135
306,628
864,785
4797,205
737,4442
661,245
3088,3323
2281,2523
4366,3204
1209,2786
4427,4721
3099,1709
1770,1782
2430,226
3385,3691
222,4594
639,3910
3234,2825
4105,753
4983,3337
3669,4674
1629,617
3713,2
4700,1498
2225,4724
4668,527
4789,1988
1370,3231
181,2794
2379,2710
2340,3674
4068,4014
2627,1307
493,2613
4428,2005
3309,1234
1554,2003
3786,380
3891,671
4163,857
576,1718
3033,3193
3349,4685
2546,2490
4681,35
4060,2585
1397,2069
1245,2907
2018,644
2329,727
1901,3164
543,3384
536,3826
3872,3558
4998,283
2571,105
3551,1335
1404,2001
2807,2835
2811,2636
1015,450
2043,1380
1460,1642
2062,2297
2365,4480
3655,1421
473,3270
1967,4665
649,183
1609,3915
2631,275
142,4179
2948,4489
1849,4379
2687,762
4705,388
4592,1937
3669,4975
863,760
2768,2764
3918,3535
2925,4825
4018,2309
1656,2845
4427,2313
2810,1767
2526,3998
4577,2009
678,3892
1705,2517
4720,4049
3483,3397
316,3516
1201,2065
503,3422
2597,3511
2254,282
1888,1693
1491,613
1755,636
3837,4171
3020,4699
4580,4736
4452,915
30,739
551,4239
582,4665
1932,2252
3314,1169
1209,4263
985,1960
3509,471
4216,3548
972,4715
4951,1860
219,2484
1290,2175
278,4
57,3342
1166,4881
2540,1727
4422,2694
2901,3278
3068,2635
1754,2849
2729,4608
1179,1058
1712,2628
3769,498
4699,2710
2875,1532
3883,4291
159,1395
701,1819
1158,3810
4688,4839
3694,486
4038,4065
4371,2103
531,4835
905,4574
4507,3136
298,1304
1539,1188
3388,820
3913,3599
4738,1625
426,1358
3952,2250
3589,3428
2991,3539
2516,3601
3809,2409
4936,3833
1330,1022
2201,1876
1670,2553
1871,3918
4877,4401
4154,3490
2998,580
4999,683
2062,1573
1428,4345
2697,1359
3181,1570
198,4166
4741,861
879,2776
1952,4015
1209,3498
4983,4257
4146,3032
746,672
3502,3757
144,3666
4012,1326
3196,4640
391,3548
75,1406
1813,963
4938,3626
4475,2088
358,2065
4368,4048
1032,4404
4777,4644
2467,3290
1450,2294
4335,3088
2205,2503
4655,1851
3298,1574
953,3414
1142,510
4967,305
4790,202
4653,1796
3242,2692
2823,494
3582,4849
4210,4422
392,532
4882,1398
3986,3289
420,624
2614,2222
4876,3202
3001,3972
3510,2821
4782,4741
3568,3307
4451,1490
4377,2457
4656,4613
2196,4661
898,480
4620,2377
4589,1698
4610,4151
1592,478
1762,1929
756,3340
3123,114
1409,3229
1389,467
3889,1820
3285,1207
1857,698
2276,981
1393,1503
1524,3997
2293,2079
2388,2281
753,2023
2055,4
806,2479
3217,1399
4394,134
1524,1547
511,3623
2837,719
2130,4422
2621,2847
1149,1245
578,1733
430,3936
1014,958
3043,695
3194,1538
4233,4537
4458,2142
1956,1747
418,2546
239,3509
2279,4016
3751,3802
1285,4187
3956,4103
3755,2239
3563,474
1175,2764
75,1422
238,4137
1159,3493
79,1205
3918,4543
381,3430
4751,2823
2137,2652
1662,3372
3006,4268
900,734
2273,4006
3596,3732
4443,420
3908,2643
1688,1457
3336,3053
1614,1255
2871,2238
204,1696
2207,1524
2496,4231
1422,2268
3016,3895
3891,2689
4959,3293
1604,283
3952,457
4789,2600
2875,3731
4272,4547
4192,2145
4719,4441
4629,4276
3201,3062
2923,1896
1873,2702
2308,3343
4201,1752
1928,2717
2849,3775
3269,1244
4860,4127
2790,2043
647,3596
744,283
4851,2409
498,4344
1423,4375
1677,4485
114,2415
1686,3649
1220,1807
1144,3323
2553,2062
1051,1757
1488,895
4637,4384
4104,4142
3223,658
708,3918
3428,4055
2757,990
189,4066
1867,3218
1596,1537
4873,3867
2610,828
1998,2648
1983,2400
4416,254
654,3506
2377,1659
3240,2676
4778,1971
2922,2802
4717,4712
3035,220
2543,2090
886,408
2743,3292
1748,542
3327,3815
3403,4981
1699,2886
1020,16
4897,461
4510,2708
2114,3522
4847,4322
2489,3322
47,4543
4700,3137
528,1154
4356,1366
4398,4792
799,4481
3918,3192
2226,745
4027,2410
4808,2945
1177,2777
838,109
2966,1588
1142,1450
4147,4416
3654,2109
3844,4810
4212,1428
2568,4864
2622,2619
1637,2423
3907,2590
4942,1838
4186,2213
3414,961
2664,980
3,3675
4471,1323
2079,1971
56,1051
2583,4786
1736,3158
2978,492
852,2181
2849,3323
4315,4692
2654,4895
2945,1395
381,4235
2240,3864
4855,2842
2623,186
1056,4022
1718,3168
3786,4020
4782,3603
2104,4903
2915,3973
2223,1474
2821,720
1987,4009
1226,4233
5,1098
1118,2026
1750,2318
771,1921
3627,2124
2774,2243
4666,2473
4953,602
2980,1455
3925,464
1370,4301
3457,3549
4170,1623
2316,2094
787,4383
2494,3033
4626,3176
3670,4510
2966,1657
1443,433
2883,3295
2908,2337
4465,2171
482,4609
1745,1961
503,66
504,4563
2691,2540
3177,4387
3642,3610
1635,3813
3175,2735
1886,1890
3912,2496
3407,3084
3562,806
2191,2618
4853,1008
4501,1170
812,2159
2005,4731
3481,1302
3729,4748
4649,3933
1990,101
2052,1243
569,1578
1117,2602
2117,1349
3814,3116
2911,3373
2075,1505
1967,1224
588,2649
1338,2431
3954,3906
2707,156
955,1372
4775,4443
2932,90
248,1717
4599,2776
603,703
4038,4660
4022,359
4051,1964
1087,2768
4310,2342
2170,4911
3626,3883
140,987
2139,3977
1520,565
2827,1897
177,1441
426,3347
663,373
953,3949
304,2876
1930,701
1703,78
3595,2540
2722,371
4355,456
698,4905
4266,4356
1582,3050
655,1737
1078,719
458,4985
2645,436
2669,4573
3190,4735
4702,678
2868,4273
2299,2523
3582,1855
4108,4118
3345,2565
337,877
1817,1441
2786,118
4277,4499
1080,2610
149,114
1645,4430
3057,2951
2935,2516
3474,3650
716,1147
1202,446
4973,1224
1682,1203
2787,3816
1654,4295
4762,3439
1998,2625
3368,4002
2603,4775
4624,3489
1216,2437
2516,689
3739,3276
199,2707
4637,2560
3859,3951
2752,4488
2445,581
4439,180
3055,4390
3963,4486
1638,384
1125,1784
1380,1294
2758,2966
3365,765
365,2147
4733,3697
1883,3290
3492,614
1047,1724
4081,1559
1512,1954
4379,249
1819,3525
4461,377
2883,2464
2364,3795
437,2818
1058,540
4641,1071
3112,2860
3149,3211
3173,4877
774,2928
4464,1237
3479,1991
3208,159
2414,3234
4,4911
3867,2442
3908,2336
313,4267
1522,4895
1516,653
3752,1854
3818,2247
1863,3860
4296,2691
4603,4285
3110,1488
4047,4893
2441,108
3630,1002
4092,4289
1553,4847
897,4095
1090,2905
3479,4530
4141,1569
3192,1132
455,16
4323,813
238,4013
3807,2996
2587,3051
2461,4938
3876,2916
3661,473
103,3896
1718,167
4050,2808
4744,1366
3729,542
2992,4461
2791,1318
2980,664
4574,2443
1626,300
1411,1252
4195,3231
4243,3327
2258,4800
3724,4555
4786,914
2289,3725
4759,788
3096,1544
4349,1125
3122,1610
2852,1906
3515,1576
2946,2263
4657,1448
163,3328
2577,3478
631,4548
4323,1997
1388,2712
3295,4112
1192,3473
2848,2602
2079,1374
4353,4569
4373,4975
2623,981
108,986
76,470
4354,3218
2435,2215
353,1734
4831,4155
3422,96
4203,4112
1896,384
452,4376
3011,3448
3820,24
1212,2091
2618,3363
2726,1631
2204,2434
264,3821
1601,789
4020,3038
417,3542
1285,910
2966,191
1447,2295
567,3639
3287,4454
4553,204
3542,1846
1695,2495
2685,1583
2527,4667
2283,4071
4337,4178
1330,4864
841,61
636,4139
887,4630
4837,1672
4109,1271
3688,4014
2812,2404
4369,218
1578,3828
1608,3448
4247,3516
4264,4710
3498,62
1118,269
2215,2983
4637,1585
1675,2761
1630,939
723,2353
1227,4048
2456,3331
4428,4023
3200,2802
3982,4849
3250,4541
293,2865
1808,2616
4514,1466
4021,2934
4633,2510
3470,4207
4718,1646
4848,130
1913,4741
1020,1879
3288,2418
482,1540
4255,2040
386,1827
3840,2607
664,868
4192,1218
3374,4338
3123,2822
2817,3054
86,1817
2739,840
1803,4052
2962,3663
